dTime;Accel_X;Accel_Y;Accel_Z;Gyro_X;Gyro_Y;Gyro_Z;Mag_X;Mag_Y;Mag_Z;q1;q2;q3;q4
[s];[m/s^2];[m/s^2];[m/s^2];[rad/s];[rad/s];[rad/s];[uT];[uT];[uT];[-];[-];[-];[-]

43.610992;-0.062500;-0.160156;9.835938;0.000000;0.000000;0.000000;-3.250000;18.625000;-39.875000;-0.007690;0.003845;0.000000;0.999939
43.625992;-0.062500;-0.160156;9.835938;0.000000;0.000000;0.000000;-2.187500;19.000000;-39.500000;-0.007690;0.003845;0.000000;0.999939
43.646988;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.187500;19.000000;-39.500000;-0.007690;0.003845;0.000000;0.999939
43.669998;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.187500;19.000000;-39.500000;-0.007690;0.003845;0.000000;0.999939
43.686996;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.875000;17.875000;-40.312500;-0.007690;0.003845;0.000000;0.999939
43.719986;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;17.875000;-40.312500;-0.007690;0.003845;0.000000;0.999939
43.739990;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-1.812500;19.000000;-39.875000;-0.007690;0.003845;0.000000;0.999939
43.751999;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-1.812500;19.000000;-39.875000;-0.007690;0.003845;0.000000;0.999939
43.782990;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;18.625000;-39.875000;-0.007751;0.003906;0.000000;0.999939
43.794998;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.875000;18.625000;-39.875000;-0.007751;0.003906;0.000000;0.999939
43.820999;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.875000;18.625000;-39.875000;-0.007751;0.003906;0.000000;0.999939
43.836990;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;19.000000;-39.500000;-0.007751;0.003906;0.000000;0.999939
43.860992;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;19.000000;-39.500000;-0.007751;0.003906;0.000000;0.999939
43.889999;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.625000;19.000000;-39.500000;-0.007751;0.003906;0.000000;0.999939
43.901993;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.625000;19.000000;-39.500000;-0.007751;0.003906;0.000000;0.999939
43.934998;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-3.625000;17.875000;-39.500000;-0.007751;0.003967;0.000000;0.999939
43.941986;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-3.625000;17.875000;-39.500000;-0.007751;0.003967;0.000000;0.999939
43.969986;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-3.625000;17.875000;-39.500000;-0.007690;0.003967;0.000000;0.999939
43.989990;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.625000;19.687500;-40.312500;-0.007690;0.003967;0.000000;0.999939
44.001999;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.625000;19.687500;-40.312500;-0.007690;0.003967;0.000000;0.999939
44.035995;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;18.625000;-39.500000;-0.007690;0.003967;0.000000;0.999939
44.059998;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;18.625000;-39.500000;-0.007690;0.003967;0.000000;0.999939
44.080994;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;19.375000;-39.875000;-0.007690;0.003967;0.000000;0.999939
44.091995;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;19.375000;-39.875000;-0.007690;0.003967;0.000000;0.999939
44.122986;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;19.375000;-39.875000;-0.007690;0.003967;0.000000;0.999939
44.138000;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;19.375000;-39.875000;-0.007690;0.003967;0.000000;0.999939
44.151993;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;19.375000;-39.875000;-0.007690;0.003967;0.000000;0.999939
44.184998;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.625000;19.000000;-39.500000;-0.007690;0.003967;0.000000;0.999939
44.191986;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.625000;19.000000;-39.500000;-0.007690;0.003967;0.000000;0.999939
44.238998;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.187500;17.500000;-38.687500;-0.007690;0.003967;0.000000;0.999939
44.242996;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.187500;17.500000;-38.687500;-0.007690;0.003967;0.000000;0.999939
44.272995;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.187500;17.500000;-38.687500;-0.007629;0.003967;0.000000;0.999939
44.284988;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;19.375000;-39.875000;-0.007629;0.003967;0.000000;0.999939
44.312988;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.875000;19.375000;-39.875000;-0.007629;0.003967;0.000000;0.999939
44.327988;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.187500;19.687500;-39.062500;-0.007629;0.003967;0.000000;0.999939
44.341995;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.187500;19.687500;-39.062500;-0.007629;0.003967;0.000000;0.999939
44.372986;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.187500;19.687500;-39.062500;-0.007629;0.004028;0.000000;0.999939
44.397995;-0.101563;-0.121094;9.835938;0.000000;0.000000;0.000000;-2.875000;19.375000;-41.125000;-0.007629;0.004028;0.000000;0.999939
44.421997;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.875000;19.375000;-41.125000;-0.007629;0.004028;0.000000;0.999939
44.434998;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;18.625000;-39.875000;-0.007629;0.004028;0.000000;0.999939
44.462997;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;18.625000;-39.875000;-0.007629;0.004028;0.000000;0.999939
44.472000;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;18.625000;-39.875000;-0.007629;0.004028;0.000000;0.999939
44.497986;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;18.250000;-39.875000;-0.007629;0.004028;0.000000;0.999939
44.522995;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;18.250000;-39.875000;-0.007629;0.004089;0.000000;0.999939
44.534988;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-1.812500;19.375000;-40.312500;-0.007629;0.004089;0.000000;0.999939
44.578995;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;18.625000;-39.875000;-0.007629;0.004089;0.000000;0.999939
44.582993;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;18.625000;-39.875000;-0.007629;0.004089;0.000000;0.999939
44.612991;-0.062500;-0.160156;9.835938;0.000000;0.000000;0.000000;-2.500000;18.625000;-39.875000;-0.007629;0.004089;0.000000;0.999939
44.622986;-0.062500;-0.160156;9.835938;0.000000;0.000000;0.000000;-2.500000;18.625000;-39.875000;-0.007629;0.004089;0.000000;0.999939
44.649994;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.250000;20.062500;-39.500000;-0.007629;0.004089;0.000000;0.999939
44.669998;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-3.250000;20.062500;-39.500000;-0.007629;0.004089;0.000000;0.999939
44.684998;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-3.250000;19.000000;-39.500000;-0.007629;0.004089;0.000000;0.999939
44.711990;-0.101563;-0.121094;9.835938;0.000000;0.000000;0.000000;-3.250000;19.000000;-39.500000;-0.007568;0.004028;0.000000;0.999939
44.737991;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.250000;18.625000;-39.875000;-0.007568;0.004028;0.000000;0.999939
44.751999;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.250000;18.625000;-39.875000;-0.007568;0.004028;0.000000;0.999939
44.782990;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-3.250000;17.125000;-39.875000;-0.007568;0.004028;0.000000;0.999939
44.796997;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-3.250000;17.125000;-39.875000;-0.007568;0.004028;0.000000;0.999939
44.817993;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-3.250000;17.125000;-39.875000;-0.007568;0.004028;0.000000;0.999939
44.838989;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;19.687500;-41.125000;-0.007568;0.004028;0.000000;0.999939
44.851990;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;19.687500;-41.125000;-0.007568;0.004028;0.000000;0.999939
44.882996;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;19.375000;-40.312500;-0.007568;0.004028;0.000061;0.999939
44.912994;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;19.375000;-40.312500;-0.007568;0.004028;0.000061;0.999939
44.929993;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;18.625000;-39.937500;-0.007568;0.004028;0.000061;0.999939
44.941986;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;18.625000;-39.937500;-0.007568;0.004028;0.000061;0.999939
44.969986;-0.062500;-0.160156;9.871094;0.001953;-0.001953;0.001953;-2.875000;18.625000;-39.937500;-0.007568;0.004028;0.000061;0.999939
44.989990;-0.062500;-0.160156;9.871094;0.001953;-0.001953;0.001953;-2.187500;18.250000;-40.312500;-0.007568;0.004028;0.000061;0.999939
45.001999;-0.062500;-0.160156;9.871094;0.001953;-0.001953;0.001953;-2.187500;18.250000;-40.312500;-0.007568;0.004028;0.000061;0.999939
45.035995;-0.101563;-0.121094;9.871094;-0.001953;0.001953;0.000000;-2.875000;18.625000;-40.687500;-0.007568;0.003967;0.000000;0.999939
45.044998;-0.101563;-0.160156;9.835938;-0.001953;0.001953;0.000000;-2.875000;18.625000;-40.687500;-0.007568;0.003967;0.000000;0.999939
45.084991;-0.062500;-0.160156;9.871094;-0.003906;0.000000;-0.003906;-2.187500;19.000000;-39.500000;-0.007568;0.003967;0.000000;0.999939
45.091995;-0.062500;-0.160156;9.871094;-0.003906;0.000000;-0.003906;-2.187500;19.000000;-39.500000;-0.007568;0.003967;0.000000;0.999939
45.120987;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.003906;-2.187500;19.000000;-39.500000;-0.007629;0.003967;0.000000;0.999939
45.139999;-0.062500;-0.121094;9.835938;0.000000;0.000000;0.003906;-2.187500;18.625000;-39.500000;-0.007629;0.003967;0.000000;0.999939
45.151993;-0.062500;-0.121094;9.835938;0.000000;0.000000;0.003906;-2.187500;18.625000;-39.500000;-0.007629;0.003967;0.000000;0.999939
45.184998;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;19.375000;-38.687500;-0.007629;0.003967;0.000000;0.999939
45.191986;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;19.375000;-38.687500;-0.007629;0.003967;0.000000;0.999939
45.238998;-0.101563;-0.160156;9.871094;-0.001953;0.000000;0.000000;-3.625000;19.375000;-39.125000;-0.007629;0.003906;0.000000;0.999939
45.242996;-0.101563;-0.160156;9.871094;-0.001953;0.000000;0.000000;-3.625000;19.375000;-39.125000;-0.007629;0.003906;0.000000;0.999939
45.272995;-0.062500;-0.160156;9.871094;0.003906;0.001953;0.000000;-3.625000;19.375000;-39.125000;-0.007629;0.003967;0.000000;0.999939
45.284988;-0.062500;-0.160156;9.871094;0.003906;0.001953;0.000000;-3.250000;18.250000;-39.500000;-0.007629;0.003967;0.000000;0.999939
45.312988;-0.101563;-0.121094;9.871094;-0.001953;-0.003906;0.000000;-3.250000;18.250000;-39.500000;-0.007629;0.003967;0.000000;0.999939
45.322998;-0.101563;-0.121094;9.871094;-0.001953;-0.003906;0.000000;-3.250000;18.250000;-39.500000;-0.007629;0.003967;0.000000;0.999939
45.347000;-0.062500;-0.160156;9.871094;-0.001953;-0.003906;0.000000;-2.875000;19.375000;-39.125000;-0.007629;0.003967;0.000000;0.999939
45.384995;-0.101563;-0.160156;9.871094;0.000000;0.001953;-0.001953;-2.500000;19.375000;-39.500000;-0.007690;0.003967;0.000000;0.999939
45.394989;-0.062500;-0.160156;9.871094;0.000000;0.001953;-0.001953;-2.500000;19.375000;-39.500000;-0.007690;0.003967;0.000000;0.999939
45.421997;-0.062500;-0.160156;9.871094;0.000000;0.000000;-0.003906;-2.500000;19.375000;-39.500000;-0.007690;0.003967;-0.000061;0.999939
45.434998;-0.062500;-0.160156;9.871094;0.000000;0.000000;-0.003906;-3.625000;19.375000;-39.937500;-0.007690;0.003967;-0.000061;0.999939
45.454987;-0.101563;-0.160156;9.871094;0.000000;0.000000;-0.003906;-3.625000;19.375000;-39.937500;-0.007690;0.003967;-0.000061;0.999939
45.485992;-0.062500;-0.121094;9.871094;-0.001953;-0.001953;0.000000;-3.250000;19.687500;-39.875000;-0.007751;0.003967;-0.000061;0.999939
45.492996;-0.062500;-0.121094;9.871094;-0.001953;-0.001953;0.000000;-3.250000;19.687500;-39.875000;-0.007751;0.003967;-0.000061;0.999939
45.535995;-0.062500;-0.160156;9.871094;-0.001953;0.000000;-0.001953;-2.875000;19.000000;-39.875000;-0.007751;0.003967;-0.000061;0.999939
45.542999;-0.062500;-0.160156;9.871094;-0.001953;0.000000;-0.001953;-2.875000;19.000000;-39.875000;-0.007751;0.003967;-0.000061;0.999939
45.572998;-0.101563;-0.121094;9.871094;0.000000;-0.001953;-0.001953;-2.875000;19.000000;-39.875000;-0.007751;0.003967;-0.000061;0.999939
45.586990;-0.062500;-0.121094;9.871094;0.000000;-0.001953;-0.001953;-2.875000;19.000000;-39.500000;-0.007751;0.003967;-0.000061;0.999939
45.601990;-0.062500;-0.121094;9.871094;0.000000;-0.001953;-0.001953;-2.875000;19.000000;-39.500000;-0.007751;0.003967;-0.000061;0.999939
45.634995;-0.062500;-0.160156;9.871094;-0.001953;0.000000;0.000000;-2.500000;18.625000;-40.312500;-0.007751;0.003967;-0.000061;0.999939
45.654999;-0.062500;-0.160156;9.871094;-0.001953;0.000000;0.000000;-2.500000;18.625000;-40.312500;-0.007751;0.003967;-0.000061;0.999939
45.684998;-0.101563;-0.121094;9.871094;-0.005859;-0.001953;0.000000;-3.625000;18.625000;-39.500000;-0.007751;0.003906;-0.000122;0.999939
45.691986;-0.101563;-0.121094;9.871094;-0.005859;-0.001953;0.000000;-3.625000;18.625000;-39.500000;-0.007751;0.003906;-0.000122;0.999939
45.722992;-0.062500;-0.160156;9.835938;-0.001953;0.001953;0.000000;-3.625000;18.625000;-39.500000;-0.007751;0.003906;-0.000122;0.999939
45.737991;-0.101563;-0.160156;9.871094;-0.001953;0.001953;0.000000;-2.500000;17.875000;-38.312500;-0.007751;0.003906;-0.000122;0.999939
45.753998;-0.101563;-0.160156;9.871094;-0.001953;0.001953;0.000000;-2.500000;17.875000;-38.312500;-0.007751;0.003906;-0.000122;0.999939
45.792999;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.187500;19.000000;-39.875000;-0.007751;0.003967;-0.000122;0.999939
45.812988;-0.062500;-0.121094;9.871094;-0.001953;-0.001953;0.000000;-2.187500;19.000000;-39.875000;-0.007813;0.003967;-0.000122;0.999939
45.822998;-0.062500;-0.121094;9.871094;-0.001953;-0.001953;0.000000;-2.187500;19.000000;-39.875000;-0.007813;0.003967;-0.000122;0.999939
45.847000;-0.062500;-0.160156;9.871094;-0.001953;-0.001953;0.000000;-3.250000;18.625000;-39.500000;-0.007813;0.003967;-0.000122;0.999939
45.870987;-0.101563;-0.160156;9.871094;0.003906;-0.001953;0.000000;-3.250000;18.625000;-39.500000;-0.007813;0.003906;-0.000122;0.999939
45.884995;-0.101563;-0.160156;9.871094;0.003906;-0.001953;0.000000;-2.187500;19.375000;-38.687500;-0.007813;0.003906;-0.000122;0.999939
45.924988;-0.062500;-0.121094;9.871094;-0.005859;-0.001953;-0.001953;-2.187500;19.375000;-38.687500;-0.007813;0.003906;-0.000122;0.999939
45.934998;-0.062500;-0.121094;9.871094;-0.005859;-0.001953;-0.001953;-2.875000;19.375000;-39.500000;-0.007813;0.003906;-0.000122;0.999939
45.962997;-0.062500;-0.121094;9.871094;0.000000;0.001953;0.001953;-2.875000;19.375000;-39.500000;-0.007874;0.003906;-0.000122;0.999939
45.972000;-0.101563;-0.160156;9.871094;0.000000;0.001953;0.001953;-2.875000;19.375000;-39.500000;-0.007874;0.003906;-0.000122;0.999939
46.000000;-0.101563;-0.160156;9.871094;0.000000;0.001953;0.001953;-1.812500;20.062500;-40.312500;-0.007874;0.003906;-0.000122;0.999939
46.019989;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.001953;-1.812500;20.062500;-40.312500;-0.007874;0.003906;-0.000061;0.999939
46.046997;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.001953;-2.500000;18.625000;-40.687500;-0.007874;0.003906;-0.000061;0.999939
46.070999;-0.062500;-0.160156;9.871094;0.001953;0.001953;0.000000;-2.500000;18.625000;-40.687500;-0.007813;0.003967;-0.000061;0.999939
46.089996;-0.062500;-0.160156;9.871094;0.001953;0.001953;0.000000;-2.875000;19.375000;-39.500000;-0.007813;0.003967;-0.000061;0.999939
46.101990;-0.062500;-0.160156;9.871094;0.001953;0.001953;0.000000;-2.875000;19.375000;-39.500000;-0.007813;0.003967;-0.000061;0.999939
46.132996;-0.062500;-0.160156;9.835938;-0.001953;0.000000;0.000000;-2.500000;19.375000;-39.062500;-0.007813;0.003967;-0.000061;0.999939
46.144989;-0.062500;-0.121094;9.871094;-0.001953;0.000000;0.000000;-2.500000;19.375000;-39.062500;-0.007813;0.003967;-0.000061;0.999939
46.167999;-0.062500;-0.121094;9.871094;-0.001953;0.000000;0.000000;-2.500000;19.375000;-39.062500;-0.007874;0.003967;-0.000061;0.999939
46.199997;-0.062500;-0.121094;9.871094;-0.001953;0.000000;0.000000;-3.250000;19.375000;-39.937500;-0.007874;0.003967;-0.000061;0.999939
46.219986;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.250000;19.375000;-39.937500;-0.007874;0.003906;-0.000061;0.999939
46.237000;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.187500;19.000000;-39.875000;-0.007874;0.003906;-0.000061;0.999939
46.254990;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.187500;19.000000;-39.875000;-0.007874;0.003906;-0.000061;0.999939
46.285995;-0.062500;-0.160156;9.871094;0.000000;-0.001953;-0.001953;-2.500000;18.250000;-40.312500;-0.007874;0.003906;-0.000061;0.999939
46.292999;-0.062500;-0.160156;9.871094;0.000000;-0.001953;-0.001953;-2.500000;18.250000;-40.312500;-0.007874;0.003906;-0.000061;0.999939
46.319992;-0.062500;-0.160156;9.871094;-0.001953;-0.001953;0.000000;-2.500000;18.250000;-40.312500;-0.007874;0.003906;-0.000061;0.999939
46.349991;-0.062500;-0.160156;9.871094;-0.001953;-0.001953;0.000000;-3.250000;19.375000;-41.125000;-0.007874;0.003906;-0.000061;0.999939
46.370987;-0.062500;-0.160156;9.871094;0.003906;0.000000;0.000000;-3.250000;19.375000;-41.125000;-0.007874;0.003967;-0.000061;0.999939
46.386993;-0.062500;-0.160156;9.871094;0.003906;0.000000;0.000000;-3.250000;19.000000;-40.312500;-0.007874;0.003967;-0.000061;0.999939
46.404999;-0.062500;-0.160156;9.871094;0.003906;0.000000;0.000000;-3.250000;19.000000;-40.312500;-0.007874;0.003967;-0.000061;0.999939
46.435989;-0.062500;-0.160156;9.871094;0.001953;0.000000;0.000000;-2.187500;20.062500;-39.875000;-0.007813;0.003967;-0.000061;0.999939
46.441986;-0.062500;-0.160156;9.871094;0.001953;0.000000;0.000000;-2.187500;20.062500;-39.875000;-0.007813;0.003967;-0.000061;0.999939
46.485992;-0.062500;-0.160156;9.835938;0.000000;0.000000;0.000000;-2.500000;19.000000;-39.500000;-0.007874;0.003967;-0.000061;0.999939
46.494995;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;19.000000;-39.500000;-0.007874;0.003967;-0.000061;0.999939
46.517990;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;19.000000;-39.500000;-0.007874;0.003906;-0.000061;0.999939
46.539993;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.875000;18.250000;-40.312500;-0.007874;0.003906;-0.000061;0.999939
46.554993;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.875000;18.250000;-40.312500;-0.007874;0.003906;-0.000061;0.999939
46.584991;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;19.000000;-39.937500;-0.007874;0.003906;-0.000061;0.999939
46.591995;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;19.000000;-39.937500;-0.007874;0.003906;-0.000061;0.999939
46.622986;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;19.000000;-39.937500;-0.007874;0.003906;-0.000061;0.999939
46.647995;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.625000;19.000000;-41.125000;-0.007874;0.003906;-0.000061;0.999939
46.669998;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.625000;19.000000;-41.125000;-0.007874;0.003845;-0.000061;0.999939
46.687988;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.625000;17.875000;-40.312500;-0.007874;0.003845;-0.000061;0.999939
46.702988;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.625000;17.875000;-40.312500;-0.007874;0.003845;-0.000061;0.999939
46.735992;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.250000;19.375000;-39.937500;-0.007874;0.003845;-0.000061;0.999939
46.744995;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.250000;19.375000;-39.937500;-0.007874;0.003845;-0.000061;0.999939
46.772995;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-3.250000;19.375000;-39.937500;-0.007874;0.003845;-0.000061;0.999939
46.794998;-0.101563;-0.121094;9.871094;0.000000;0.000000;0.000000;-3.625000;19.000000;-40.687500;-0.007874;0.003845;-0.000061;0.999939
46.822998;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-3.625000;19.000000;-40.687500;-0.007874;0.003845;-0.000061;0.999939
46.836990;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;18.625000;-39.875000;-0.007874;0.003845;-0.000061;0.999939
46.851990;-0.101563;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;18.625000;-39.875000;-0.007874;0.003845;-0.000061;0.999939
46.884995;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;19.375000;-39.875000;-0.007874;0.003845;-0.000061;0.999939
46.891998;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.000000;-2.500000;19.375000;-39.875000;-0.007874;0.003845;-0.000061;0.999939
46.921997;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.500000;19.375000;-39.875000;-0.007874;0.003784;-0.000061;0.999939
46.947998;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.000000;-2.875000;18.625000;-38.687500;-0.007874;0.003784;-0.000061;0.999939
46.972992;-0.101563;-0.121094;9.871094;0.005859;0.001953;0.001953;-2.875000;18.625000;-38.687500;-0.007874;0.003845;-0.000061;0.999939
46.985001;-0.101563;-0.121094;9.871094;0.005859;0.001953;0.001953;-3.250000;19.000000;-39.937500;-0.007874;0.003845;-0.000061;0.999939
47.006989;-0.101563;-0.160156;9.835938;0.005859;0.001953;0.001953;-3.250000;19.000000;-39.937500;-0.007874;0.003845;-0.000061;0.999939
47.032990;-0.062500;-0.160156;9.871094;0.003906;0.001953;0.001953;-2.187500;19.375000;-39.937500;-0.007813;0.003845;-0.000061;0.999939
47.042999;-0.062500;-0.160156;9.871094;0.003906;0.001953;0.001953;-2.187500;19.375000;-39.937500;-0.007813;0.003845;-0.000061;0.999939
47.072998;-0.062500;-0.160156;9.871094;0.001953;0.000000;-0.001953;-2.187500;19.375000;-39.937500;-0.007813;0.003845;-0.000061;0.999939
47.097000;-0.101563;-0.121094;9.871094;0.001953;0.000000;-0.001953;-4.000000;19.375000;-39.500000;-0.007813;0.003845;-0.000061;0.999939
47.122986;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.003906;-4.000000;19.375000;-39.500000;-0.007751;0.003845;-0.000061;0.999939
47.134995;-0.062500;-0.121094;9.871094;0.000000;0.000000;0.003906;-3.250000;18.250000;-39.875000;-0.007751;0.003845;-0.000061;0.999939
47.157990;-0.101563;-0.160156;9.835938;0.000000;0.000000;0.003906;-3.250000;18.250000;-39.875000;-0.007751;0.003845;-0.000061;0.999939
47.176987;-0.101563;-0.160156;9.835938;0.000000;-0.001953;0.000000;-3.250000;18.250000;-39.875000;-0.007751;0.003845;0.000000;0.999939
47.199997;-0.101563;-0.121094;9.871094;0.000000;-0.001953;0.000000;-2.875000;18.250000;-40.750000;-0.007751;0.003845;0.000000;0.999939
47.219986;-0.062500;-0.160156;9.871094;0.000000;-0.001953;0.001953;-2.875000;18.250000;-40.750000;-0.007751;0.003845;0.000000;0.999939
47.250000;-0.062500;-0.160156;9.871094;0.000000;-0.001953;0.001953;-2.500000;19.000000;-39.500000;-0.007751;0.003845;0.000000;0.999939
47.267990;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.001953;-2.500000;19.000000;-39.500000;-0.007751;0.003845;0.000000;0.999939
47.289993;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.001953;-2.500000;19.687500;-39.875000;-0.007751;0.003845;0.000000;0.999939
47.301987;-0.062500;-0.160156;9.871094;0.000000;0.000000;0.001953;-2.500000;19.687500;-39.875000;-0.007751;0.003845;0.000000;0.999939
47.332993;-0.101563;-0.160156;9.871094;-0.001953;0.000000;0.000000;-2.875000;19.687500;-39.875000;-0.007690;0.003845;0.000061;0.999939
47.347000;-0.062500;-0.160156;9.871094;-0.001953;0.000000;0.000000;-2.875000;19.687500;-39.875000;-0.007690;0.003845;0.000061;0.999939
47.370987;-0.062500;-0.160156;9.871094;-0.001953;0.000000;0.000000;-2.875000;19.687500;-39.875000;-0.007690;0.003845;0.000000;0.999939
47.396988;-0.062500;-0.160156;9.871094;-0.001953;0.000000;0.000000;-2.875000;19.000000;-39.500000;-0.007690;0.003845;0.000000;0.999939
47.419998;-0.062500;-0.160156;9.871094;-0.001953;0.000000;0.000000;-2.875000;19.000000;-39.500000;-0.007690;0.003845;0.000000;0.999939
47.439987;-0.062500;-0.160156;9.871094;-0.001953;0.000000;0.000000;-2.875000;18.625000;-40.312500;-0.007690;0.003845;0.000000;0.999939
47.452988;-0.062500;-0.160156;9.871094;-0.001953;0.000000;0.000000;-2.875000;18.625000;-40.312500;-0.007690;0.003845;0.000000;0.999939
47.485001;-0.062500;-0.121094;9.871094;0.003906;0.000000;-0.001953;-3.250000;19.000000;-38.312500;-0.007690;0.003845;0.000000;0.999939
